main( 50, .9, .4)
6186: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6187: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6188: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6189: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6190: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6191: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6192: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6193: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6194: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6195: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6196: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6197: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6198: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6199: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6200: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6201: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6202: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6203: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6204: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6205: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6206: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6207: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6208: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6209: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6210: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6211: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6212: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6213: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6214: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6215: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6216: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6217: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6218: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6219: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6220: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6221: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6222: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6223: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6224: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6225: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6226: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6227: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6228: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6229: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6230: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6231: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6232: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6233: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6234: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6235: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6236: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6237: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6238: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6239: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6240: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6241: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6242: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6243: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6244: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6245: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6246: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6247: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6248: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6249: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6250: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6251: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6252: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6253: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6254: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6255: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6256: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6257: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6258: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6259: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6260: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6261: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6262: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6263: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6264: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6265: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6266: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6267: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6268: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6269: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6270: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
6271: Viorest: 0, aptitud: 0.52456484608632481000, vector: 0.49383084547133871000 0.11932559303541006000 0.49820333861640892000 0.36175737167713690000-0.34473681044439886000
